pdf_name,status
015-098l_S2k_Schulterdystokie_2024-10_1.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
063-002l_S1_Praevention-des-Ploetzlichen-Sauuglingstods_2022-12_01.pdf,ERROR
032-042l_S2k_Vaginalkarzinom-Vorstufen-Diagnostik-Therapie-Nachsorge_2018-11.pdf,APIConnectionError: Connection error.
009-019l_S2k_Rekonstruktive-Aesthetische-Operationen-des-weiblichen-Genitales_2022-08.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
030-028l_S2k_Chorea_Morbus_Huntington_2023-01.pdf,IndexError: list index out of range
013-030l_S2k_Therapie-pathologischer-Narben-hypertrophe-Narben-Keloide_2025-04-abgelaufen.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
024-026l_S2k_Einsatz-Behandlung-humane-Milch-Einrichtungen-Gesundheitswesen_2024-05.pdf,ok
007-107l_Rationaler-therapeutischer-Einsatz-von-kaltem-physikalischem-Plasma_2024-08-verlaengert.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
032-010OLl_Exokrines-Pankreaskarzinom_2024-10.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
032-022OLl_S3_Aktinische_Keratosen-Plattenepithelkarzinom-PEK_2023-01.pdf,APIConnectionError: Connection error.
005-010l_S3_Versorgung-peripherer-Nervenverletzungen_2025-02.pdf,IndexError: list index out of range
027-069l_S3_Kindesmisshandlung-Missbrauch-Vernachlaessigung-Kinderschutzleitlinie_2022-01-abgelaufen.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
187-039l_S1_Verletzungen-des-Beckenrings_2024-03.pdf,ok
083-017l_S2k_Instrumentelle-zahnaerztliche-Funktionsanalyse-und-Kieferrelationsbestimmung_2022-11_05.pdf,ERROR
187-023l_S3_Polytrauma-Schwerverletzten-Behandlung_2023-06.pdf,IndexError: list index out of range
083-016l_S3_Haeusliches-chemisches-Biofilmmanagement-Praevention-Therapie-Gingivitis_2021-02-abgelaufen.pdf,ERROR
083-002l_S3_Fissuren-Gruebchenversiegelung_2025-03..pdf,IndexError: list index out of range
001-021l_S3_Invasive_Beatmung_2017-12.pdf,ERROR
187-041l_S2e_Distale-Femurfrakturen_2025-02.pdf,ok
086-004l_S2k_Therapie-angeborener-thrombozytaerer-Erkrankungen_2025-04-abgelaufen.pdf,ERROR
128-001OLl_S3_Palliativmedizin_2025-03-abgelaufen.pdf,ok
071-013l_S2k_Sozialpaed-Nachsorge-Fruehgeborener-unter-1000-g_2019-01.pdf,ERROR
001-022l_S1_Regionalanaesthesie-ambulante-Patienten-Empfehlung-zur-Durchfuehrung_2021-03.pdf,ERROR
179-004l_S2k_Neurogene-Darmfunktionsstoerung-Querschnittlaehmung_2024-10-abgelaufen.pdf,IndexError: list index out of range
179-003l_S1_Depression-bei-Menschen-mit-Querschnittlaehmung_Besonderheiten-Diagnostik-Behandlung_2023-07.pdf,IndexError: list index out of range
183-001l_S3_Prophylaxe-Diagnostik-Therapie-der-Osteoporose_2023-11.pdf,IndexError: list index out of range
066-002l_S2k_Sportmedizinische-Vorsorgeuntersuchung_2024-04.pdf,IndexError: list index out of range
078-016l_S1_Molekulargenetische-Diagnostik-mit_Hochdurchsatz-Verfahren-der-Keimbahn_2018-07_1-abgelaufen.pdf,ERROR
021-023OLl_S3_Diagnostik-Therapie-Plattenepithelkarzinome-Adenokarzinome-Oesophagus_2024-06.pdf,ERROR
017-066l_S2k_Antibiotikatherapie_der_Infektionen_an_Kopf_und_Hals_2019-11_1-abgelaufen.pdf,IndexError: list index out of range
013-044l_S2k_Kutane_Lyme_Borreliose_2024-06.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'high'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
085-002l_S2e_Ersttrimester-Diagnostik-Therapie@11-13_6_Schwangerschaftswochen_2024-01_1.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'medium'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
083-048l_S3_Versorgung_seltener_genetisch_bedingter_Erkrankungen_Zaehne_2025-04.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': True, 'severity': 'medium'}, 'violence': {'filtered': False, 'severity': 'safe'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
085-003l_S2e_Fraktursonographie_2023-02_1.pdf,IndexError: list index out of range
018-035OLl_S3_Diagnostik-Therapie-Nachsorge-monoklonaler-Gammopathie-unklarer-Signifikanz-MGUS-Multiplem-Myelom_2022-05.pdf,APIConnectionError: Connection error.
113-005l_S1_Diagnostik-Therapie-invasive-pulmonale-Aspergillose-kritisch-kranke-intensivpflichtige-Patienten_2025-01.pdf,"BadRequestError: Error code: 400 - {'error': {'code': 'content_filter', 'inner_error': {'code': 'ResponsibleAIPolicyViolation', 'content_filter_results': {'hate': {'filtered': False, 'severity': 'safe'}, 'self_harm': {'filtered': False, 'severity': 'safe'}, 'sexual': {'filtered': False, 'severity': 'safe'}, 'violence': {'filtered': True, 'severity': 'high'}}}, 'message': ""The response was filtered due to the prompt triggering Azure OpenAI's content management policy. Please modify your prompt and retry. To learn more about our content filtering policies please read our documentation: \r\nhttps://go.microsoft.com/fwlink/?linkid=2198766."", 'param': 'prompt', 'type': None}}"
020-021l_S3_Sauerstoff-in-der-Akuttherapie-beim-Erwachsenen_2021-06-verlaengert.pdf,APIConnectionError: Connection error.
